year,month,province,ws
2023,7,Sa Kaeo,1.5579754601226994
2023,8,Sa Kaeo,1.551840490797546
2023,9,Sa Kaeo,1.2312883435582822
2023,10,Sa Kaeo,0.9858895705521472
2023,11,Sa Kaeo,1.083435582822086
2023,12,Sa Kaeo,1.4208588957055217
2023,1,Sakon Nakhon,1.7922246220302378
2023,2,Sakon Nakhon,1.7816414686825053
2023,3,Sakon Nakhon,1.868682505399568
2023,4,Sakon Nakhon,1.900647948164147
2023,5,Sakon Nakhon,1.772354211663067
2023,6,Sakon Nakhon,1.5064794816414686
2023,7,Sakon Nakhon,1.3704103671706265
2023,8,Sakon Nakhon,1.7295896328293736
2023,9,Sakon Nakhon,1.4170626349892008
2023,10,Sakon Nakhon,1.6244060475161988
2023,11,Sakon Nakhon,1.4565874730021595
2023,12,Sakon Nakhon,1.6818574514038878
2023,1,Samut Prakan,2.073913043478261
2023,2,Samut Prakan,1.7391304347826086
2023,3,Samut Prakan,1.6173913043478263
2023,4,Samut Prakan,1.7065217391304348
2023,5,Samut Prakan,1.6173913043478263
2023,6,Samut Prakan,1.797826086956522
2023,7,Samut Prakan,2.143478260869565
2023,8,Samut Prakan,2.132608695652174
2023,9,Samut Prakan,1.8195652173913044
2023,10,Samut Prakan,1.3043478260869563
2023,11,Samut Prakan,1.6608695652173917
2023,12,Samut Prakan,1.9
2023,1,Samut Sakhon,1.8128205128205128
2023,2,Samut Sakhon,1.3256410256410258
2023,3,Samut Sakhon,1.3153846153846156
2023,4,Samut Sakhon,1.3717948717948718
2023,5,Samut Sakhon,1.6923076923076923
2023,6,Samut Sakhon,1.6102564102564103
2023,7,Samut Sakhon,2.1974358974358976
2023,8,Samut Sakhon,2.046153846153846
2023,9,Samut Sakhon,1.7102564102564104
2023,10,Samut Sakhon,1.3282051282051284
2023,11,Samut Sakhon,1.4153846153846157
2023,12,Samut Sakhon,1.6076923076923078
2023,1,Samut Songkhram,1.78
2023,2,Samut Songkhram,1.39
2023,3,Samut Songkhram,1.485
2023,4,Samut Songkhram,1.605
2023,5,Samut Songkhram,1.8400000000000003
2023,6,Samut Songkhram,1.655
2023,7,Samut Songkhram,2.165
2023,8,Samut Songkhram,2.035
2023,9,Samut Songkhram,1.685
2023,10,Samut Songkhram,1.395
2023,11,Samut Songkhram,1.455
2023,12,Samut Songkhram,1.72
2023,1,Saraburi,1.8333333333333333
2023,2,Saraburi,1.2410714285714286
2023,3,Saraburi,1.244047619047619
2023,4,Saraburi,1.2880952380952382
2023,5,Saraburi,0.7279761904761904
2023,6,Saraburi,1.1327380952380952
2023,7,Saraburi,1.2321428571428572
2023,8,Saraburi,1.4279761904761905
2023,9,Saraburi,1.0922619047619049
2023,10,Saraburi,0.8404761904761906
2023,11,Saraburi,1.0523809523809524
2023,12,Saraburi,1.1285714285714286
2023,1,Satun,1.846853146853147
2023,2,Satun,2.7405594405594407
2023,3,Satun,2.620979020979021
2023,4,Satun,1.872027972027972
2023,5,Satun,2.148951048951049
2023,6,Satun,1.827972027972028
2023,7,Satun,2.4426573426573426
2023,8,Satun,2.007692307692308
2023,9,Satun,1.5587412587412588
2023,10,Satun,1.298601398601399
2023,11,Satun,1.5272727272727271
2023,12,Satun,2.3615384615384616
2023,1,Si Sa Ket,2.5553488372093023
2023,2,Si Sa Ket,2.081395348837209
2023,3,Si Sa Ket,1.900232558139535
2023,4,Si Sa Ket,1.8730232558139537
2023,5,Si Sa Ket,1.441860465116279
2023,6,Si Sa Ket,1.6232558139534885
2023,7,Si Sa Ket,1.4676744186046513
2023,8,Si Sa Ket,1.836046511627907
2023,9,Si Sa Ket,1.619767441860465
2023,10,Si Sa Ket,1.3881395348837209
2023,11,Si Sa Ket,1.499767441860465
2023,12,Si Sa Ket,1.8772093023255816
2023,1,Sing Buri,1.475609756097561
2023,2,Sing Buri,0.9878048780487804
2023,3,Sing Buri,1.173170731707317
2023,4,Sing Buri,1.1560975609756097
2023,5,Sing Buri,0.575609756097561
2023,6,Sing Buri,1.2365853658536583
2023,7,Sing Buri,1.1829268292682926
2023,8,Sing Buri,1.4219512195121953
2023,9,Sing Buri,1.0975609756097562
2023,10,Sing Buri,0.7243902439024391
2023,11,Sing Buri,0.8024390243902438
2023,12,Sing Buri,1.0097560975609756
2023,1,Songkhla,1.2916201117318438
2023,2,Songkhla,2.1558659217877096
2023,3,Songkhla,2.259217877094972
2023,4,Songkhla,1.506703910614525
2023,5,Songkhla,1.976256983240224
2023,6,Songkhla,1.592458100558659
2023,7,Songkhla,2.0458100558659216
2023,8,Songkhla,1.858100558659218
2023,9,Songkhla,1.3899441340782124
2023,10,Songkhla,1.0243016759776535
2023,11,Songkhla,1.264245810055866
2023,12,Songkhla,1.921787709497207
2023,1,Sukhothai,1.0441717791411045
2023,2,Sukhothai,1.177914110429448
2023,3,Sukhothai,1.1193251533742332
2023,4,Sukhothai,1.3273006134969327
2023,5,Sukhothai,1.3493865030674848
2023,6,Sukhothai,1.51840490797546
2023,7,Sukhothai,1.5809815950920243
2023,8,Sukhothai,1.6929447852760735
2023,9,Sukhothai,1.0273006134969327
2023,10,Sukhothai,0.7549079754601228
2023,11,Sukhothai,0.8300613496932516
2023,12,Sukhothai,0.8230061349693252
2023,1,Suphan Buri,1.408679245283019
2023,2,Suphan Buri,0.9479245283018868
2023,3,Suphan Buri,1.0637735849056604
2023,4,Suphan Buri,1.0566037735849056
2023,5,Suphan Buri,0.9083018867924528
2023,6,Suphan Buri,1.1630188679245284
2023,7,Suphan Buri,1.238867924528302
2023,8,Suphan Buri,1.4683018867924529
2023,9,Suphan Buri,1.058490566037736
2023,10,Suphan Buri,0.649811320754717
2023,11,Suphan Buri,0.8241509433962264
2023,12,Suphan Buri,0.9328301886792454
2023,1,Surat Thani,1.8942028985507249
2023,2,Surat Thani,1.767793880837359
2023,3,Surat Thani,1.507890499194847
2023,4,Surat Thani,1.2347826086956524
2023,5,Surat Thani,1.5238325281803544
2023,6,Surat Thani,1.3753623188405797
2023,7,Surat Thani,1.7465378421900164
2023,8,Surat Thani,1.705475040257649
2023,9,Surat Thani,1.3940418679549116
2023,10,Surat Thani,0.9178743961352656
2023,11,Surat Thani,1.2140096618357488
2023,12,Surat Thani,1.62512077294686
2023,1,Surin,2.5336470588235294
2023,2,Surin,2.081176470588235
2023,3,Surin,1.992235294117647
2023,4,Surin,1.8574117647058823
2023,5,Surin,1.3781176470588237
2023,6,Surin,1.6771764705882353
2023,7,Surin,1.452705882352941
2023,8,Surin,1.8442352941176472
2023,9,Surin,1.6103529411764703
2023,10,Surin,1.420235294117647
2023,11,Surin,1.4929411764705882
2023,12,Surin,1.844470588235294
2023,1,Tak,1.1020070838252656
2023,2,Tak,1.0795749704840614
2023,3,Tak,1.1554899645808738
2023,4,Tak,1.2377804014167653
2023,5,Tak,1.5284533648170011
2023,6,Tak,1.2331759149940968
2023,7,Tak,1.4532467532467537
2023,8,Tak,1.4436835891381343
2023,9,Tak,0.8987012987012988
2023,10,Tak,0.6314049586776859
2023,11,Tak,0.8337662337662338
2023,12,Tak,0.8659976387249114
2023,1,Trang,1.5210045662100458
2023,2,Trang,2.373972602739726
2023,3,Trang,2.204109589041096
2023,4,Trang,1.6447488584474883
2023,5,Trang,1.991780821917808
2023,6,Trang,1.494977168949772
2023,7,Trang,2.2534246575342465
2023,8,Trang,1.8712328767123287
2023,9,Trang,1.265296803652968
2023,10,Trang,1.2004566210045664
2023,11,Trang,1.3593607305936073
2023,12,Trang,2.051598173515982
2023,1,Trat,2.9774647887323944
2023,2,Trat,2.1901408450704225
2023,3,Trat,2.0359154929577468
2023,4,Trat,1.953521126760564
2023,5,Trat,1.7070422535211267
2023,6,Trat,1.7985915492957747
2023,7,Trat,2.2436619718309863
2023,8,Trat,2.191549295774648
2023,9,Trat,2.066197183098592
2023,10,Trat,1.4288732394366197
2023,11,Trat,1.840845070422536
2023,12,Trat,2.115492957746479
2023,1,Ubon Ratchathani,2.714323607427056
2023,2,Ubon Ratchathani,2.153050397877984
2023,3,Ubon Ratchathani,1.9324933687002648
2023,4,Ubon Ratchathani,1.9151193633952253
2023,5,Ubon Ratchathani,1.5840848806366048
2023,6,Ubon Ratchathani,1.6372679045092835
2023,7,Ubon Ratchathani,1.513793103448276
2023,8,Ubon Ratchathani,1.7435013262599468
2023,9,Ubon Ratchathani,1.5592838196286474
2023,10,Ubon Ratchathani,1.3855437665782493
2023,11,Ubon Ratchathani,1.4285145888594166
2023,12,Ubon Ratchathani,1.886870026525199
2023,1,Udon Thani,1.688126159554731
2023,2,Udon Thani,1.7421150278293136
2023,3,Udon Thani,1.7530612244897958
2023,4,Udon Thani,1.8397031539888684
2023,5,Udon Thani,1.6866419294990724
2023,6,Udon Thani,1.489239332096475
2023,7,Udon Thani,1.561595547309833
2023,8,Udon Thani,1.5443413729128015
2023,9,Udon Thani,1.27847866419295
2023,10,Udon Thani,1.406864564007421
2023,11,Udon Thani,1.4398886827458257
2023,12,Udon Thani,1.65139146567718
2023,1,Uthai Thani,1.1
2023,2,Uthai Thani,1.0065217391304349
2023,3,Uthai Thani,1.1217391304347826
2023,4,Uthai Thani,1.0801242236024846
2023,5,Uthai Thani,1.3074534161490683
2023,6,Uthai Thani,1.2953416149068324
2023,7,Uthai Thani,1.4086956521739131
2023,8,Uthai Thani,1.4366459627329191
2023,9,Uthai Thani,1.0944099378881988
2023,10,Uthai Thani,0.7490683229813665
2023,11,Uthai Thani,0.8885093167701864
2023,12,Uthai Thani,1.025776397515528
2023,1,Uttaradit,1.1068877551020408
2023,2,Uttaradit,1.3326530612244898
2023,3,Uttaradit,1.2821428571428573
2023,4,Uttaradit,1.6135204081632653
2023,5,Uttaradit,1.4267857142857143
2023,6,Uttaradit,1.460204081632653
2023,7,Uttaradit,1.4229591836734696
2023,8,Uttaradit,1.6410714285714287
2023,9,Uttaradit,1.0737244897959184
2023,10,Uttaradit,1.0823979591836734
2023,11,Uttaradit,1.039795918367347
2023,12,Uttaradit,1.0375
2023,1,Yala,1.2203791469194314
2023,2,Yala,1.8345971563981045
2023,3,Yala,1.85829383886256
2023,4,Yala,1.3753554502369671
2023,5,Yala,1.628436018957346
2023,6,Yala,1.371090047393365
2023,7,Yala,1.6625592417061612
2023,8,Yala,1.567298578199052
2023,9,Yala,1.2601895734597155
2023,10,Yala,0.919431279620853
2023,11,Yala,0.943127962085308
2023,12,Yala,1.4459715639810429
2023,1,Yasothon,2.599489795918368
2023,2,Yasothon,2.1020408163265305
2023,3,Yasothon,1.9887755102040816
2023,4,Yasothon,1.85
2023,5,Yasothon,1.48265306122449
2023,6,Yasothon,1.646938775510204
2023,7,Yasothon,1.43265306122449
2023,8,Yasothon,1.7964285714285717
2023,9,Yasothon,1.3418367346938775
2023,10,Yasothon,1.4433673469387758
2023,11,Yasothon,1.5872448979591838
2023,12,Yasothon,2.0158163265306124
